FacilityID,Name,FacilityType,Town,State,Latitude,Longitude,Traveller_Need,Available
46881,Caltex Northam,Service station,Northam,WA,-31.64985133,116.67717384,Accessible access,TRUE
46885,Caltex Northcote,Service station,Northcote,VIC,-37.77645428,144.99740601,24-hour access,TRUE
46885,Caltex Northcote,Service station,Northcote,VIC,-37.77645428,144.99740601,Accessible access,TRUE
46887,Woolworths Caltex Northgate,Service station,Virginia,QLD,-27.38334113,153.06419578,24-hour access,TRUE
46887,Woolworths Caltex Northgate,Service station,Virginia,QLD,-27.38334113,153.06419578,Accessible access,TRUE
46889,Caltex Woolworths Northmead,Service station,Northmead,NSW,-33.78795719,150.99472183,24-hour access,TRUE
46889,Caltex Woolworths Northmead,Service station,Northmead,NSW,-33.78795719,150.99472183,Accessible access,TRUE
46891,Pennington Bay,Other,Pelican Lagoon,SA,-35.85177628,137.7453188,24-hour access,TRUE
46895,Bothwell,Other,Bothwell,TAS,-42.38297595,147.00828705,24-hour access,TRUE
46895,Bothwell,Other,Bothwell,TAS,-42.38297595,147.00828705,Accessible access,TRUE
46901,Sulman Park,Camping ground,Mount Panorama,NSW,-33.45101303,149.54554868,Caravan support,TRUE
46903,Harris Park,Camping ground,Mount Panorama,NSW,-33.43826663,149.55491136,24-hour access,TRUE
46905,Pit Paddock,Camping ground,Mount Panorama,NSW,-33.44217005,149.5575292,Caravan support,TRUE
46907,Proctor Park,Sporting facility,Gormans Hill,NSW,-33.42970805,149.58953671,Caravan support,TRUE
46909,Trunkey Creek Recreational Grounds,Park or reserve,Trunkey Creek,NSW,-33.81739668,149.32485652,Accessible access,TRUE
46909,Trunkey Creek Recreational Grounds,Park or reserve,Trunkey Creek,NSW,-33.81739668,149.32485652,Caravan support,TRUE
46911,Fraser Park,Sporting facility,East Victoria Park,WA,-31.99198769,115.90013029,Accessible access,TRUE
46913,Read Park,Park or reserve,Victoria Park,WA,-31.97686439,115.89914371,Accessible access,TRUE
46915,McCallum Park,Park or reserve,Victoria Park,WA,-31.97043284,115.88444469,Accessible access,TRUE
46919,Progress Park,Park or reserve,Helidon,QLD,-27.5491134,152.12535055,24-hour access,TRUE
46921,Lions Park,Park or reserve,Lower Tenthill,QLD,-27.5721138,152.23022501,24-hour access,TRUE
46923,Chipmunks Playland & Cafe,Other,Punchbowl,NSW,-33.93373331,151.03891869,Accessible access,TRUE
46923,Chipmunks Playland & Cafe,Other,Punchbowl,NSW,-33.93373331,151.03891869,Family support,TRUE
46925,Gatton Showground,Other,Gatton,QLD,-27.56061608,152.28080205,Caravan support,TRUE
46929,Golden Sands Tavern,Other,Nambucca Heads,NSW,-30.64182669,153.00196466,Accessible access,TRUE
46929,Golden Sands Tavern,Other,Nambucca Heads,NSW,-30.64182669,153.00196466,Family support,TRUE
46931,Murphys Creek,Other,Murphys Creek,QLD,-27.45891579,152.0523063,24-hour access,TRUE
46933,Johnson Drive Park,Park or reserve,Lockrose,QLD,-27.50479863,152.45923985,24-hour access,TRUE
46935,Rashays Narellan,Food outlet,Narellan,NSW,-34.039509,150.742676,Accessible access,TRUE
46935,Rashays Narellan,Food outlet,Narellan,NSW,-34.039509,150.742676,Family support,TRUE
46937,Derwent Bridge,Other,Derwent Bridge,TAS,-42.13563522,146.22917089,24-hour access,TRUE
46939,McDonald's Ulladulla,Food outlet,Ulladulla,NSW,-35.364507,150.4721563,24-hour access,TRUE
46939,McDonald's Ulladulla,Food outlet,Ulladulla,NSW,-35.364507,150.4721563,Accessible access,TRUE
46939,McDonald's Ulladulla,Food outlet,Ulladulla,NSW,-35.364507,150.4721563,Family support,TRUE
46941,Lake Clarendon Recreation Area,Park or reserve,Lake Clarendon,QLD,-27.51606319,152.35884755,24-hour access,TRUE
46941,Lake Clarendon Recreation Area,Park or reserve,Lake Clarendon,QLD,-27.51606319,152.35884755,Accessible access,TRUE
46945,Tahmoor Town Centre,Shopping centre,Tahmoor,NSW,-34.22326225,150.5928102,Accessible access,TRUE
46945,Tahmoor Town Centre,Shopping centre,Tahmoor,NSW,-34.22326225,150.5928102,Family support,TRUE
46947,Lions Park,Park or reserve,Laidley,QLD,-27.64815193,152.38994569,24-hour access,TRUE
46947,Lions Park,Park or reserve,Laidley,QLD,-27.64815193,152.38994569,Accessible access,TRUE
46949,Coles Rouse Hill Shopping Centre,Shopping centre,Rouse Hill,NSW,-33.69179356,150.92552738,Accessible access,TRUE
46949,Coles Rouse Hill Shopping Centre,Shopping centre,Rouse Hill,NSW,-33.69179356,150.92552738,Family support,TRUE
46951,Ruby's Cafe,Food outlet,Bulli,NSW,-34.34094826,150.92365443,Accessible access,TRUE
46951,Ruby's Cafe,Food outlet,Bulli,NSW,-34.34094826,150.92365443,Family support,TRUE
46955,Bulli Beach Cafe,Food outlet,Bulli,NSW,-34.33952229,150.92508823,Accessible access,TRUE
46955,Bulli Beach Cafe,Food outlet,Bulli,NSW,-34.33952229,150.92508823,Family support,TRUE
46959,Bulli Shopping Centre,Shopping centre,Bulli,NSW,-34.33685394,150.91309547,Accessible access,TRUE
46959,Bulli Shopping Centre,Shopping centre,Bulli,NSW,-34.33685394,150.91309547,Family support,TRUE
46961,Southern Gateway Centre (Tourism Wollongong),Other,Thirroul,NSW,-34.30914671,150.90270996,Accessible access,TRUE
46961,Southern Gateway Centre (Tourism Wollongong),Other,Thirroul,NSW,-34.30914671,150.90270996,Family support,TRUE
46963,Bulli Beach Reserve,Other,Bulli,NSW,-34.33936549,150.92547386,Accessible access,TRUE
46963,Bulli Beach Reserve,Other,Bulli,NSW,-34.33936549,150.92547386,Caravan support,TRUE
46965,Warilla Beach,Park or reserve,Warilla,NSW,-34.54988969,150.8685495,Accessible access,TRUE
46965,Warilla Beach,Park or reserve,Warilla,NSW,-34.54988969,150.8685495,Caravan support,TRUE
46971,Andrew Park Canteen,Sporting facility,Warilla,NSW,-34.5517464,150.849365,Accessible access,TRUE
46971,Andrew Park Canteen,Sporting facility,Warilla,NSW,-34.5517464,150.849365,Caravan support,TRUE
46973,Clewley Park (Water Street Side),Park or reserve,South Toowoomba,QLD,-27.5721136,151.94811635,Accessible access,TRUE
46979,Mcdonalds Jesmond,Food outlet,Jesmond,NSW,-32.90442524,151.6909355,Accessible access,TRUE
46979,Mcdonalds Jesmond,Food outlet,Jesmond,NSW,-32.90442524,151.6909355,Family support,TRUE
46985,Menai Central Shopping Centre,Shopping centre,Menai,NSW,-34.01704785,151.01185319,Accessible access,TRUE
46985,Menai Central Shopping Centre,Shopping centre,Menai,NSW,-34.01704785,151.01185319,Family support,TRUE
46993,Googong Dam - Visitor centre,Park or reserve,Googong,NSW,-35.42157186,149.26160573,Accessible access,TRUE
46995,Googong Dam - Picnic Area,Park or reserve,Googong,NSW,-35.41980488,149.26266105,Accessible access,TRUE
46997,Googong Dam - Foreshore,Park or reserve,Googong,NSW,-35.42291741,149.26184566,Accessible access,TRUE
47001,Cherrypool Campgrounds,Camping ground,Brimpaen,VIC,-37.10930945,142.18644931,24-hour access,TRUE
47031,Central Station Platform 1,Train station,Haymarket,NSW,-33.88240953,151.20592832,24-hour access,TRUE
47031,Central Station Platform 1,Train station,Haymarket,NSW,-33.88240953,151.20592832,Accessible access,TRUE
47037,Warilla Surf Life Saving Club House,Sporting facility,Warilla,NSW,-34.54947016,150.8686517,Accessible access,TRUE
47037,Warilla Surf Life Saving Club House,Sporting facility,Warilla,NSW,-34.54947016,150.8686517,Caravan support,TRUE
47039,Wollondilly Library  Picton Branch,Community building,Picton,NSW,-34.16970861,150.61222621,Accessible access,TRUE
47039,Wollondilly Library  Picton Branch,Community building,Picton,NSW,-34.16970861,150.61222621,Family support,TRUE
47041,The Elsie Eade Park @ the Port of Louth,Park or reserve,Louth,NSW,-30.5354429,145.1156777,24-hour access,TRUE
47041,The Elsie Eade Park @ the Port of Louth,Park or reserve,Louth,NSW,-30.5354429,145.1156777,Accessible access,TRUE
47041,The Elsie Eade Park @ the Port of Louth,Park or reserve,Louth,NSW,-30.5354429,145.1156777,Caravan support,TRUE
47053,Bunnings Ballina,Shopping centre,West Ballina,NSW,-28.86415328,153.53109936,Accessible access,TRUE
47053,Bunnings Ballina,Shopping centre,West Ballina,NSW,-28.86415328,153.53109936,Family support,TRUE
47055,Towradgi Beach Accessible Unisex,Beach,Towradgi,NSW,-34.3853194,150.91494261,Accessible access,TRUE
47055,Towradgi Beach Accessible Unisex,Beach,Towradgi,NSW,-34.3853194,150.91494261,Family support,TRUE
47061,Unanderra Park,Park or reserve,Unanderra,NSW,-34.45147237,150.84411441,Accessible access,TRUE
47061,Unanderra Park,Park or reserve,Unanderra,NSW,-34.45147237,150.84411441,Caravan support,TRUE
47065,Apex Riverside Park,Camping ground,Longreach,QLD,-23.4097666,144.22944259,24-hour access,TRUE
47067,Warrawong District Library,Community building,Warrawong,NSW,-34.48971746,150.88890983,Accessible access,TRUE
47067,Warrawong District Library,Community building,Warrawong,NSW,-34.48971746,150.88890983,Family support,TRUE
47071,Mount Slocombe Lookout,Park or reserve,Isisford,QLD,-24.86541773,144.03170316,24-hour access,TRUE
47073,Woolworths Ballina,Shopping centre,Ballina,NSW,-28.8711553,153.56151743,Accessible access,TRUE
47077,Ballina Pool & Waterslide,Sporting facility,Ballina,NSW,-28.8731218,153.5666627,Accessible access,TRUE
47077,Ballina Pool & Waterslide,Sporting facility,Ballina,NSW,-28.8731218,153.5666627,Caravan support,TRUE
47079,Ballina Fawcett Park,Park or reserve,Ballina,NSW,-28.8715899,153.5608414,Accessible access,TRUE
47081,Old Miners Hall,Other,Westonia,WA,-31.30244704,118.69777178,24-hour access,TRUE
47081,Old Miners Hall,Other,Westonia,WA,-31.30244704,118.69777178,Accessible access,TRUE
47083,Ballina Visitor Information Centre,Other,Ballina,NSW,-28.87317305,153.56489896,Accessible access,TRUE
47085,Picton Mall,Shopping centre,Picton,NSW,-34.16925175,150.61358352,Accessible access,TRUE
47085,Picton Mall,Shopping centre,Picton,NSW,-34.16925175,150.61358352,Family support,TRUE
47091,Cockle Bay Restaurant Precinct,Other,Sydney,NSW,-33.87207369,151.20227819,Accessible access,TRUE
47101,Ballina Bayside Shopping Centre,Shopping centre,Ballina,NSW,-28.85946665,153.55847755,Accessible access,TRUE
47101,Ballina Bayside Shopping Centre,Shopping centre,Ballina,NSW,-28.85946665,153.55847755,Family support,TRUE
47105,Ballina Lighthouse & Lismore SLSC,Park or reserve,East Ballina,NSW,-28.86813418,153.59144807,Accessible access,TRUE
47107,Keywest Shopping Centre,Shopping centre,West Ballina,NSW,-28.86445993,153.53401521,Accessible access,TRUE
47111,Wigmore Arcade,Shopping centre,Ballina,NSW,-28.87046767,153.56092854,Accessible access,TRUE
47111,Wigmore Arcade,Shopping centre,Ballina,NSW,-28.87046767,153.56092854,Family support,TRUE
47121,Westlake Park,Park or reserve,Melton West,VIC,-37.68086548,144.55020904,24-hour access,TRUE
47129,Cherry Street Sports,Sporting facility,Ballina,NSW,-28.864998,153.563911,Accessible access,TRUE
47131,Northern Rivers Community Gallery,Other,Ballina,NSW,-28.8627866,153.5657114,Accessible access,TRUE
47131,Northern Rivers Community Gallery,Other,Ballina,NSW,-28.8627866,153.5657114,Family support,TRUE
47135,Aslings Beach,Beach,Eden,NSW,-37.05693337,149.91080545,Accessible access,TRUE
47135,Aslings Beach,Beach,Eden,NSW,-37.05693337,149.91080545,Caravan support,TRUE
47139,Bunnings Taree,Shopping centre,Taree,NSW,-31.88890091,152.44418332,Accessible access,TRUE
47139,Bunnings Taree,Shopping centre,Taree,NSW,-31.88890091,152.44418332,Family support,TRUE
47149,Taree South Self Service Centre - McDonalds,Service station,Taree South,NSW,-31.9392064,152.468507,24-hour access,TRUE
47149,Taree South Self Service Centre - McDonalds,Service station,Taree South,NSW,-31.9392064,152.468507,Accessible access,TRUE
47149,Taree South Self Service Centre - McDonalds,Service station,Taree South,NSW,-31.9392064,152.468507,Family support,TRUE
47149,Taree South Self Service Centre - McDonalds,Service station,Taree South,NSW,-31.9392064,152.468507,Caravan support,TRUE
47157,North Cessnock Park,Park or reserve,Cessnock,NSW,-32.82398795,151.35303273,Accessible access,TRUE
47159,Cessnock Library,Community building,Cessnock,NSW,-32.83388457,151.35628491,Accessible access,TRUE
47159,Cessnock Library,Community building,Cessnock,NSW,-32.83388457,151.35628491,Family support,TRUE
47161,Kurri Kurri Library,Community building,Kurri Kurri,NSW,-32.81963544,151.47915154,Accessible access,TRUE
47163,Ayrfields Memorial Park,Park or reserve,North Rothbury,NSW,-32.67959897,151.34925752,Accessible access,TRUE
47169,Visitor Information Centre,Airport,Pokolbin,NSW,-32.78167769,151.34362488,Accessible access,TRUE
47171,Chinamans Hollow,Park or reserve,Weston,NSW,-32.81365968,151.45114123,Accessible access,TRUE
47173,Maybury Peace Park,Park or reserve,Weston,NSW,-32.81438554,151.45131826,Accessible access,TRUE
47175,Poppet Head Park,Park or reserve,Kitchener,NSW,-32.87873119,151.36569142,Accessible access,TRUE
47177,Club Old Bar,Sporting facility,Old Bar,NSW,-31.9658116,152.5856668,Accessible access,TRUE
47177,Club Old Bar,Sporting facility,Old Bar,NSW,-31.9658116,152.5856668,Family support,TRUE
47179,Apex Park,Park or reserve,Old Bar,NSW,-31.969271,152.583271,Accessible access,TRUE
47181,Wingham Bowling Club,Sporting facility,Wingham,NSW,-31.8680926,152.37699287,Accessible access,TRUE
47181,Wingham Bowling Club,Sporting facility,Wingham,NSW,-31.8680926,152.37699287,Family support,TRUE
47183,Wingham Golf Club,Food outlet,Wingham,NSW,-31.8700501,152.3533601,24-hour access,TRUE
47183,Wingham Golf Club,Food outlet,Wingham,NSW,-31.8700501,152.3533601,Accessible access,TRUE
47183,Wingham Golf Club,Food outlet,Wingham,NSW,-31.8700501,152.3533601,Family support,TRUE
47183,Wingham Golf Club,Food outlet,Wingham,NSW,-31.8700501,152.3533601,Caravan support,TRUE
47189,Coles Wingham,Shopping centre,Wingham,NSW,-31.86828765,152.37128649,Accessible access,TRUE
47189,Coles Wingham,Shopping centre,Wingham,NSW,-31.86828765,152.37128649,Family support,TRUE
47201,Pardoo Station Stay,Caravan park,Pardoo,WA,-20.10624499,119.57969498,24-hour access,TRUE
47201,Pardoo Station Stay,Caravan park,Pardoo,WA,-20.10624499,119.57969498,Caravan support,TRUE
47203,Stanwell Park Beach Reserve,Park or reserve,Stanwell Park,NSW,-34.22868144,150.98932197,Accessible access,TRUE
47203,Stanwell Park Beach Reserve,Park or reserve,Stanwell Park,NSW,-34.22868144,150.98932197,Family support,TRUE
47203,Stanwell Park Beach Reserve,Park or reserve,Stanwell Park,NSW,-34.22868144,150.98932197,Caravan support,TRUE
47205,Goonellabah Village Shopping Centre,Shopping centre,Goonellabah,NSW,-28.82274144,153.32645593,Accessible access,TRUE
47205,Goonellabah Village Shopping Centre,Shopping centre,Goonellabah,NSW,-28.82274144,153.32645593,Family support,TRUE
47207,Woolworths Goonellabah Shopping Centre,Shopping centre,Goonellabah,NSW,-28.82287016,153.32820525,Accessible access,TRUE
47207,Woolworths Goonellabah Shopping Centre,Shopping centre,Goonellabah,NSW,-28.82287016,153.32820525,Family support,TRUE
47209,Goonellabah Sports and Aquatic Centre,Sporting facility,Goonellabah,NSW,-28.821859,153.328463,Accessible access,TRUE
47211,McDonald's Goonellabah,Food outlet,Goonellabah,NSW,-28.82203358,153.3279263,Accessible access,TRUE
47213,Caltex/Woolworths,Service station,Goonellabah,NSW,-28.8215824,153.3278512,Accessible access,TRUE
47215,Kadina Park,Park or reserve,Goonellabah,NSW,-28.81737813,153.33600645,Accessible access,TRUE
47219,Lismore Square Shopping Centre,Shopping centre,Lismore,NSW,-28.810661,153.28645,Accessible access,TRUE
47219,Lismore Square Shopping Centre,Shopping centre,Lismore,NSW,-28.810661,153.28645,Family support,TRUE
47221,Batemans Bay Community Library,Community building,Batemans Bay,NSW,-35.72129098,150.19278287,Accessible access,TRUE
47221,Batemans Bay Community Library,Community building,Batemans Bay,NSW,-35.72129098,150.19278287,Family support,TRUE
47223,Lismore City Library,Community building,Lismore,NSW,-28.81007681,153.27873671,Accessible access,TRUE
47223,Lismore City Library,Community building,Lismore,NSW,-28.81007681,153.27873671,Family support,TRUE
47229,Lismore Neighbourhood Centre,Other,Lismore,NSW,-28.81278839,153.2745929,Accessible access,TRUE
47229,Lismore Neighbourhood Centre,Other,Lismore,NSW,-28.81278839,153.2745929,Caravan support,TRUE
47231,Bay Pavilion Arts,Sporting facility,Batemans Bay,NSW,-35.70877822,150.17417717,Accessible access,TRUE
47231,Bay Pavilion Arts,Sporting facility,Batemans Bay,NSW,-35.70877822,150.17417717,Family support,TRUE
47231,Bay Pavilion Arts,Sporting facility,Batemans Bay,NSW,-35.70877822,150.17417717,Caravan support,TRUE
47233,BP City Entrance,Service station,Lismore,NSW,-28.80461602,153.28445762,24-hour access,TRUE
47245,Bluewater Drive,Park or reserve,Narooma,NSW,-36.2163261,150.13358936,Accessible access,TRUE
47247,Tregeagle Park,Park or reserve,Tregeagle,NSW,-28.85313171,153.35475214,Accessible access,TRUE
47251,Medlow Bath Park,Park or reserve,Medlow Bath,NSW,-33.67479092,150.28174612,Accessible access,TRUE
47253,Dr Mackay Community Centre,Community building,Moruya,NSW,-35.910409,150.07785,Accessible access,TRUE
47255,Des Renford Leisure Centre,Sporting facility,Maroubra,NSW,-33.95077837,151.23874404,Accessible access,TRUE
47255,Des Renford Leisure Centre,Sporting facility,Maroubra,NSW,-33.95077837,151.23874404,Family support,TRUE
47255,Des Renford Leisure Centre,Sporting facility,Maroubra,NSW,-33.95077837,151.23874404,Caravan support,TRUE
47257,Woolworths Moree,Shopping centre,Moree,NSW,-29.4673401,149.840291,Accessible access,TRUE
47263,Moree Services Club,Other,Moree,NSW,-29.46492688,149.8472017,Accessible access,TRUE
47263,Moree Services Club,Other,Moree,NSW,-29.46492688,149.8472017,Family support,TRUE
47265,Hot Woks Restaurant,Food outlet,Moree,NSW,-29.46497098,149.84724688,Accessible access,TRUE
47267,Stockland Wetherill Park,Shopping centre,Wetherill Park,NSW,-33.85736916,150.89779674,Accessible access,TRUE
47267,Stockland Wetherill Park,Shopping centre,Wetherill Park,NSW,-33.85736916,150.89779674,Family support,TRUE
47269,Stocklands Wetherill Park Escalators,Shopping centre,Wetherill Park,NSW,-33.8565853,150.8981386,Accessible access,TRUE
47273,Westfield Liverpool,Shopping centre,Liverpool,NSW,-33.91904941,150.92397676,Accessible access,TRUE
47273,Westfield Liverpool,Shopping centre,Liverpool,NSW,-33.91904941,150.92397676,Family support,TRUE
47275,Red Rooster Casula,Food outlet,Casula,NSW,-33.95695584,150.88288666,Accessible access,TRUE
47277,McDonald's Carnes Hill,Food outlet,Horningsea Park,NSW,-33.9374054,150.8454236,Accessible access,TRUE
