FacilityID,Name,FacilityType,Town,State,Latitude,Longitude,OpeningHours,Parking,ParkingAccessible,Accessible,BabyChange,BabyCareRoom,DumpPoint,Shower,DrinkingWater,MLAK24,PaymentRequired,Is_24_Hour
49449,Babinda Cemetery,Cemetery,Babinda,QLD,-17.32596923,145.92811531,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49451,Gordonvale Cemetery,Cemetery,Gordonvale,QLD,-17.0833689,145.7852388,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49453,Down Park,Other,Edmonton,QLD,-17.0198109,145.7476026,OPEN: Variable hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49455,Cairns Regional Council Depot,Other,Manunda,QLD,-16.9111264,145.7505663,OPEN: Mon-Fri 8am-4pm,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
49459,Lagoon Street,Car park,Bega,NSW,-36.6685173,149.8296665,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49461,Sapphire Marketplace Car Park,Shopping centre,Bega,NSW,-36.6749547,149.8405827,"OPEN: Mon-Wed,Fri 9am-5:30pm, Thu 9am-7pm, Sat 9am-5pm, Sun 10am-5pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49465,Sapphire Marketplace,Shopping centre,Bega,NSW,-36.6749547,149.8405827,"OPEN: Mon-Wed,Fri 9am-5pm, Thu 9am-7pm, Sat 9am-5pm, Sun 10am-5pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49467,Menai Marketplace Food Court,Shopping centre,Menai,NSW,-34.0140269,151.0154953,"OPEN: Mon-Wed,Fri 9am-5:30pm, Sat 9am-5pm, Sun 10am-4pm, Thu 9am-9pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49473,Menai Marketplace Fresh Food,Shopping centre,Menai,NSW,-34.01390239,151.01618194,"OPEN: Mon-Wed,Fri 9am-5:30pm, Sat 9am-5pm, Sun 10am-4pm, Thu 9am-9pm",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49479,Royal Park Playground,Other,Parkville,VIC,-37.79554818,144.95214031,OPEN: 24 hours,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49481,Tarcutta Street,Car park,Wagga Wagga,NSW,-35.10949069,147.37345256,OPEN: 6am-9pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
49485,Hallstrom Park,Park or reserve,Willoughby,NSW,-33.81168451,151.20121033,OPEN: 7am-6pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49487,McDonald's Bega,Food outlet,Bega,NSW,-36.6738433,149.8373976,OPEN: 6am-11pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49505,Lakes Edge Park,Park or reserve,The Ponds,NSW,-33.69459613,150.91506051,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
49511,The Rock Cemetery,Cemetery,The Rock,NSW,-35.27962237,147.12627262,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49513,Lockhart Cemetery,Cemetery,Lockhart,NSW,-35.21850865,146.74507324,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49515,Brockman Centre,Park or reserve,Chittering,WA,-31.41597039,116.09327327,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49517,BMX track,Car park,Lower Chittering,WA,-31.5297286,116.0562066,OPEN: Variable hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49519,Adelaide City Library,Community building,Adelaide,SA,-34.92321636,138.60235016,"OPEN: Sun 12pm-5pm, Fri 10am-8pm, Wed 10am-7pm, Sat 10am-5pm, Mon-Tue,Thu 10am-6pm",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
49525,Pilliga Forest Discovery Centre,Park or reserve,Baradine,NSW,-30.9498557,149.0655784,OPEN: 9am-4pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
49527,Glade Crescent Reserve,Park or reserve,Hallett Cove,SA,-35.07526513,138.51419845,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
49529,Oaklands Recreation Plaza,Sporting facility,Oaklands Park,SA,-34.99570447,138.5467474,OPEN: Daylight hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49533,Hurstville City Library,Community building,Hurstville,NSW,-33.96433311,151.10115283,"OPEN: Mon-Fri 9am-8pm, Sat-Sun 10am-4pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49535,Civic Centre  Hurstville,Other,Hurstville,NSW,-33.96502107,151.10189563,Currently closed,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49537,Kingsgrove Community Centre,Community building,Kingsgrove,NSW,-33.94322533,151.09807195,OPEN: Mon-Fri 9am-5pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49539,Smith Reserve,Park or reserve,Kingsgrove,NSW,-33.94320385,151.09807195,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49543,Mortdale,Other,Mortdale,NSW,-33.97169328,151.08050704,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49563,Carnes Hill Library and Community Centre,Community building,Carnes Hill,NSW,-33.9383285,150.8478522,OPEN: Venue hours,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
49565,Edwin Wheeler Reserve,Other,Sadleir,NSW,-33.92135141,150.88938727,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
49567,Flower Power Nursery Mt Annan,Shopping centre,Mount Annan,NSW,-34.0542203,150.7707306,OPEN: Variable hours,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49569,Jervois Street Reserve,Park or reserve,South Plympton,SA,-34.9735601,138.56179717,OPEN: Daylight hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49571,Mount Druitt Library,Community building,Mount Druitt,NSW,-33.76720665,150.82200477,"OPEN: Mon-Thu 9:30am-7:45pm, Fri 9:30am-6pm, Sat 9:30am-4pm, Sun 12am-4pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49573,Dennis Johnson Library,Community building,Stanhope Gardens,NSW,-33.71811276,150.92059142,"OPEN: Mon-Thu 9:30am-7:45pm, Fri 9:30am-6pm, Sat 9:30am-4pm, Sun 12am-4pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49575,Wash Pools Picnic Area,Park or reserve,Middle Brook,NSW,-31.90043146,150.78263647,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49579,The Galeries,Shopping centre,Sydney,NSW,-33.8721421,151.20786064,"OPEN: Tue,Fri-Sun 7:30am-7:30pm, Thu 7:30am-9pm",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49583,Federation Valley,Park or reserve,Centennial Park,NSW,-33.89427063,151.23693765,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49589,Hylton Moore Park,Park or reserve,Springfield,NSW,-33.43314962,151.36023696,OPEN: Variable hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
49593,Bruny Island Ferry,Jetty,Kettering,TAS,-43.12728905,147.25696915,OPEN: Daylight hours,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49597,Emu Park,Park or reserve,Horsley,NSW,-34.49582273,150.7583481,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49599,Woolworths Caltex Petrol,Service station,Scone,NSW,-32.0578808,150.87058263,OPEN: 5am-9pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49601,Upper Hunter Shire Council Administration Building,Other,Scone,NSW,-32.05139217,150.86906712,OPEN: Venue hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49605,"Winnererremy Bay Foreshore Reserve, Mona Vale",Park or reserve,Mona Vale,NSW,-33.66614365,151.30296939,OPEN: Daylight hours,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
49607,Royal Hotel Scone,Food outlet,Scone,NSW,-32.0482551,150.8674336,OPEN: Variable hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49609,Scone Tourist Information Centre,Other,Scone,NSW,-32.04675921,150.8676706,OPEN: 10am-2pm,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49611,Clarke Street Rest Area,Park or reserve,Blandford,NSW,-31.77706351,150.8916316,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49621,Camden Showground (Onslow Park),Park or reserve,Camden,NSW,-34.05526277,150.693635,Currently closed,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49623,The Mt Druitt Hub Community Centre,Community building,Mount Druitt,NSW,-33.7684225,150.8219822,OPEN: Mon-Fri 8:30am-4:30pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49625,Bunnings Morisset,Shopping centre,Morisset,NSW,-33.11984589,151.47043007,"OPEN: Mon-Thu 7am-6pm, Fri 7am-9pm, Sat-Sun 8am-6pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49627,Woronora River RSL & Citizens Club,Food outlet,Woronora,NSW,-34.02840894,151.04615259,"OPEN: Mon-Tue 2pm-10pm, Wed 11:30am-10pm, Thu-Fri 11:30am-12am, Sat 11am-12am, Sun 11am-10pm",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49629,Fisher Street Car Park,Car park,Cabramatta,NSW,-33.8939975,150.9401571,OPEN: 7am-10pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49633,Nutgrove Beach,Beach,Sandy Bay,TAS,-42.90903644,147.35133025,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49635,Woolworths Caltex,Service station,Morisset,NSW,-33.11184025,151.48081182,OPEN: 5am-11pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49637,Shell Coles Express Sutton Forest East,Service station,Sutton Forest,NSW,-34.60831191,150.2280425,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
49639,Southbank Boulevard,Park or reserve,Sheidow Park,SA,-35.08487647,138.52462118,OPEN: Daylight hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49643,Scarborough Terrace Reserve,Park or reserve,Dover Gardens,SA,-35.02235704,138.53657831,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
49645,Mitchell Park Oval,Sporting facility,Mitchell Park,SA,-35.00217932,138.56440761,OPEN: Variable hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
49647,George Street Reserve,Park or reserve,Marion,SA,-35.00951382,138.55181654,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49649,Plympton Oval,Sporting facility,Morphettville,SA,-34.97319101,138.54702655,OPEN: Daylight hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49651,Hendrie Street Reserve,Park or reserve,Park Holme,SA,-34.99248361,138.54993725,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49653,Bay Hotel Motel,Food outlet,Bonnells Bay,NSW,-33.11091965,151.53195458,"OPEN: Mon-Sat 8am-1am, Sun 10am-10pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
49665,KFC Morisset,Food outlet,Morisset,NSW,-33.11653706,151.4709063,OPEN: 10am-10pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49667,Morisset Square Shopping Centre,Shopping centre,Morisset,NSW,-33.10705073,151.48783622,"OPEN: Mon-Wed,Fri 9am-5:30pm, Thu 9am-9pm, Sat 9am-5pm, Sun 10am-4pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49669,McDonald's Wagga Wagga,Food outlet,Glenfield Park,NSW,-35.12964182,147.34210546,OPEN: 24 hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49671,McDonald's Wagga Wagga,Food outlet,Wagga Wagga,NSW,-35.11848375,147.3646355,OPEN: 5am-12pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49675,McDonald's Wagga Wagga,Food outlet,Kooringal,NSW,-35.14095806,147.3758575,OPEN: 6am-10pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49677,McDonald's Morisset,Food outlet,Morisset,NSW,-33.11136855,151.4823323,OPEN: 24 hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49681,McDonald's Glendale Shopping Centre,Food outlet,Glendale,NSW,-32.93371223,151.6426083,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49683,Scone Bowling Club,Food outlet,Scone,NSW,-32.05555426,150.87391468,"OPEN: Tue,Sat 10am-10:30pm, Wed-Thu 10am-10pm, Mon 10am-7:30pm, Fri 10am-11:30pm, Sun 9:30am-9:30pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49685,McDonald's Toronto,Food outlet,Toronto,NSW,-33.0095412,151.5939108,OPEN: 5am-10pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49689,McDonald's Edgeworth,Food outlet,Edgeworth,NSW,-32.92587135,151.6319988,OPEN: 24 hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49691,McDonald's Swansea,Food outlet,Swansea,NSW,-33.09267352,151.6373351,OPEN: 7am-8pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49695,McDonald's Erina,Food outlet,Erina,NSW,-33.4351857,151.3960645,"OPEN: Thu 9am-7:30pm, Sat-Sun 9am-3pm, Tue-Wed,Fri 9am-4pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49707,Bellevue Park,Park or reserve,Inverell,NSW,-29.76808646,151.10543562,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49711,Kulpara Memorial Hall,Car park,Kulpara,SA,-34.0581328,138.03582234,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
49715,Ampol Kalkallo,Service station,Kalkallo,VIC,-37.5253332,144.94855494,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49719,Mathoura Rest Area,Rest area,Mathoura,NSW,-35.81182498,144.90164193,"OPEN: Sat 10am-2pm, Mon-Fri 9am-4pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49721,Moama Recreation Reserve,Sporting facility,Moama,NSW,-36.10319144,144.74648459,OPEN: 7am-7pm,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49729,Scone RSL Club,Food outlet,Scone,NSW,-32.0514858,150.8643259,OPEN: Tue-Sun 11am-10pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49731,Scone Youth Centre,Other,Scone,NSW,-32.04667468,150.86644571,Currently closed,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49733,Scone Library,Community building,Scone,NSW,-32.05068663,150.86851884,"OPEN: Mon-Fri 10am-5:30pm, Sat 9am-12pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49737,Shoalhaven Ex-servicemen's Club,Food outlet,Nowra,NSW,-34.87475003,150.60523027,"OPEN: Mon-Thu 10:30am-10:30pm, Fri-Sat 10am-12am, Sun 10am-9:30pm",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49739,Sandison Reserve,Other,Glenelg East,SA,-34.97791303,138.52462105,OPEN: 6am-10pm,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49741,Port MacDonnell Foreshore Tourist Park,Park or reserve,Port Macdonnell,SA,-38.0504793,140.71986894,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49751,Warners Bay Village,Shopping centre,Warners Bay,NSW,-32.98248521,151.64601447,"OPEN: Mon-Wed,Fri 9am-5:30pm, Sat 9am-5pm, Sun 10am-4pm, Thu 9am-9pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49761,Warners Bay Hotel,Food outlet,Warners Bay,NSW,-32.97299596,151.64495878,"OPEN: Mon-Thu 10am-12pm, Fri-Sat 10am-3am, Sun 10am-10pm",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49765,Merriwa RSL Club,Food outlet,Merriwa,NSW,-32.13887018,150.35381434,"OPEN: Mon 11am-10pm, Tue-Thu,Sun 10am-10pm, Fri-Sat 10am-12pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49767,East Maitland  Bowling Club,Other,East Maitland,NSW,-32.74725105,151.58345578,"OPEN: Sun-Mon 9am-10pm, Tue-Wed 10am-10pm, Thu 10am-11pm, Fri 9am-12pm, Sat 9:30am-12pm",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49769,Broke Village Store,Service station,Broke,NSW,-32.7503554,151.1035659,"OPEN: Sun 6:30am-8pm, Mon-Fri 5am-9pm, Sat 6am-9pm",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49771,Dunedoo Skate Park,Park or reserve,Dunedoo,NSW,-32.01586641,149.39398766,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49785,Cassilis Community Hall,Community building,Cassilis,NSW,-32.00506709,149.98122384,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49787,Stockland Shopping Centre Glendale,Shopping centre,Glendale,NSW,-32.93444821,151.64220346,"OPEN: Mon-Wed,Fri 9am-5:30pm, Thu 9am-9pm, Sat 9am-5pm, Sun 10am-4pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49789,Forbes Cemetery,Cemetery,Forbes,NSW,-33.37388158,147.99692661,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49791,Beresfield Bowling Club,Sporting facility,Beresfield,NSW,-32.8022886,151.65013291,"OPEN: Mon-Wed 8:30am-10:30pm, Thu 8:30am-11pm, Fri-Sat 8:30am-12pm, Sun 8:30am-9:30pm",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49795,Windsor Castle Hotel,Food outlet,East Maitland,NSW,-32.749862,151.5888702,"OPEN: Mon-Sat 10am-1am, Sun 10am-10pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49797,Hunter River Hotel,Food outlet,East Maitland,NSW,-32.74456211,151.58631901,OPEN: 11am-10pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49799,The  Bank Hotel,Food outlet,East Maitland,NSW,-32.7455739,151.5833781,"OPEN: Mon-Wed 11am-1am, Thu 11am-2am, Fri-Sat 11am-4am, Sun 11am-12pm",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49801,Cameron Park Community Centre - Outside,Community building,Cameron Park,NSW,-32.90958277,151.61088739,OPEN: Venue hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49803,Cameron Park Community Centre - Inside,Community building,Cameron Park,NSW,-32.9098195,151.6108269,OPEN: Mon-Fri 9am-4:30pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49815,Goldfields Art Centre,Other,Kalgoorlie,WA,-30.7504901,121.4761421,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
49817,William Grundt Memorial Library,Community building,Kalgoorlie,WA,-30.7530556,121.4782762,"OPEN: Mon-Thu,Sat 9am-5pm",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
49819,CY O'Connor Men's Shed,Other,Kalgoorlie,WA,-30.7530556,121.4782762,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
49821,Goldfields Oasis Recreation Centre,Other,Kanowna,WA,-30.7765786,121.4683281,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
49837,Mudgeeraba Market,Food outlet,Mudgeeraba,QLD,-28.0798488,153.3657179,"OPEN: Mon-Sat 6am-9pm, Sun 6am-6pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49847,Edgeworth Tavern,Other,Edgeworth,NSW,-32.92357535,151.62225633,"OPEN: Sun-Thu 10am-10pm, Fri-Sat 10am-12pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49849,Edgeworth Town Square,Shopping centre,Edgeworth,NSW,-32.9241247,151.6238442,"OPEN: Mon-Sat 6am-10pm, Sun 7am-10pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49851,Edgeworth Sports and Recreation Club,Sporting facility,Edgeworth,NSW,-32.9252295,151.620988,"OPEN: Mon-Wed 10am-10pm, Thu 10am-11pm, Fri-Sat 9am-12pm, Sun 9am-10pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49853,Moree Library,Community building,Moree,NSW,-29.462363,149.8419979,"OPEN: Mon 10am-5pm, Tue,Thu-Fri 9:30am-5pm, Wed 10am-6pm, Sun 10am-1pm",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49855,Moree Tourist Information Centre,Other,Moree,NSW,-29.47097643,149.84205406,"OPEN: Mon-Fri 9am-5pm, Sat-Sun 9am-1pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49857,Moree Artesian Aquatic Centre,Sporting facility,Moree,NSW,-29.47397631,149.84655219,"OPEN: Mon-Fri 6am-8pm, Sat-Sun 7am-7pm",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49859,KFC Moree,Food outlet,Moree,NSW,-29.4756995,149.8424859,"OPEN: Sat-Thu 10am-10pm, Fri 10am-11pm",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49863,Glendale Medical Centre,Other,Glendale,NSW,-32.9278153,151.6434352,OPEN: Mon-Fri 8am-5:30pm,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
49865,Outback Jacks Bar and Grill,Food outlet,Glendale,NSW,-32.93240558,151.63924469,OPEN: 11:30am-10pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49871,Rutherford  Hotel,Food outlet,Rutherford,NSW,-32.71933158,151.53675942,"OPEN: Mon-Sat 10am-11:55pm, Sun 10am-10pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
